FiscalVendorId,FiscalVendorCode,VendorName,SierraVendorCode
3802,281935,IN COMPANY WITH ANGELS,v1290
3803,265107,IN THESE TIMES,13491
3804,266106,INCENTIVE PUBLICATIONS,20778
3805,267532,INCLUSION NETWORK,22398
3806,267792,INDEPENDENT INSTITUTE,22668
3807,267839,INDEPENDENT INTERNATIONAL,22715
3808,265423,INDEPENDENT PUBLISHERS GROUP,16979
3809,267200,INDEPENDENT PUBLISHERS GROUP,22054
3810,267120,INDIA BOOKS HOUSE LTD.,21971
3811,281338,INDIA FOR EVERYONE,v1159
3812,267563,INDIAN AMERICAN LLC,22431
3813,279308,INDIAN COUNCIL OF WORLD AFFAIR,v851
3814,265961,INDIAN HILL DIRECTORIES,20282
3815,266822,INDIAN HILL HISTORICAL SOCIETY,21651
3816,268857,INDIANA GENEALOGICAL SOCIETY,7526
3817,271366,INDIANA GENEALOGICAL SOCIETY,v278
3818,268573,INDIANA GERMAN HERITAGE,5038
3819,266749,INDIANA GRANTMAKERS ALLIANCE,21575
3820,268404,INDIANA HISTORICAL SOCIETY,33630
3821,268275,INDIANA LIBRARY FEDERATION,23187
3822,281290,INDIANA UNIVERSITY DEPARTMENT,v1158
3823,268406,INDIANA UNIVERSITY PRESS,33800
3824,269106,INDIANAPOLIS MONTHLY,19157
3825,265005,INDUSTRIAL HEATING,12177
3826,280740,INFINITY PUBLISHER,v1072
3827,268925,INFOGROUP,8172
3828,266271,INFORM - UNIVERSITY OF,21073
3829,265964,INFORMA PUBLISHING GROUP,20289
3830,268610,INFORMATION PUBLICATIONS,537
3831,268458,INFORMATION TODAY INC.,39275
3832,265809,INFORMATION USA,19555
3833,268968,INFORMATION USA MARKETING INC.,9317
3834,266048,INFOSOURCES PUBLISHING,2059
3835,265021,INFRA-NET PUBLISING CO.,12357
3836,271487,INGLES-USA,v318
3837,268408,INGRAM BOOK COMPANY,34151
3838,269003,INJOY VIDEOS,9928
3839,267363,INK MAKER MAGAZINE,22220
3840,277253,INK TANK,v710
3841,266195,INLAND RIVER RECORD,20957
3842,282814,INNER HARMONY,v1444
3843,265379,INNER TRADITIONS INTERNATIONAL,16606
3844,266773,INNER VISIONS,21601
3845,267258,INNERCHANGING SISTAS,22114
3846,267190,INNOVISION COMMUNICATIONS,22043
3847,266508,INSIDE MAGAZINE,21324
3848,267607,INSIGHT BOOKS,22475
3849,267032,INSIGHT MEDIA,21880
3850,265704,INSPIRATIONAL BOOK,18949
3851,267432,INSPIRE CINCINNATI,22289
3852,266314,INSTITUTE FOR BLACK FAMILY,21118
3853,268413,INSTITUTE FOR CAREER RESEARCH,34450
3854,279316,INSTITUTE FOR CHILDREN AND POV,v861
3855,267787,INSTITUTE FOR GLOBAL &,22662
3856,268411,INSTITUTE FOR INTERNATIONAL,34279
3857,268192,INSTITUTE FOR MEDITERRANEAN,23096
3858,267040,INSTITUTE FOR TRANSFORMATION,21889
3859,267544,INSTITUTE OF HEALIN ARTS AND,22410
3860,268414,INSTITUTE OF INTL EDUCATION,34581
3861,268553,INSTITUTE OF NOISE CONTROL,4889
3862,266109,INSTRUCTIONAL FAIR GROUP,20783
3863,264924,INSTRUCTIONAL VIDEO INC.,11142
3864,271429,INSTRUCTOR,v300
3865,265774,INSTRUMENTALIST PUBLISHING CO,19381
3866,267197,INSURANCE PUBLISHING PLUS,22051
3867,265240,INTERCONTINENTAL MARKETING,15107
3868,268300,INTERDATA,2497
3869,268718,INTERLINK PUBLISHING GROUP,6152
3870,281322,INTERNATIONAL ASSOCIATION OF P,v1143
3871,268422,INTERNATIONAL BOOK CENTRE,35090
3872,265858,INTERNATIONAL BOOK IMPORT,19801
3873,266070,INTERNATIONAL BUSINESS,20674
3874,265624,INTERNATIONAL CHESS,18508
3875,268423,INTERNATIONAL CITY/COUNTY,35100
3876,266967,INTERNATIONAL EDUCATION,21814
3877,266074,INTERNATIONAL FAMILY RESOURCE,20682
3878,268425,INTERNATIONAL FICTION REVIEW,35218
3879,268426,INTERNATIONAL GAME FISH,35263
3880,267956,INTERNATIONAL LISTENING ASSOC,22840
3881,268427,INTERNATIONAL MONETARY FUND,35460
3882,269122,INTERNATIONAL MUSIC,21919
3883,265522,INTERNATIONAL PUBLISHERS,17811
3884,265794,INTERNATIONAL READING,19506
3885,266061,INTERNATIONAL RECORD REVIEW,20653
3886,268431,INTERNATIONAL SCULPTURE CENTER,35767
3887,268294,INTERNATIONAL SOCIETY FOR,2429
3888,268563,INTERNATIONAL SOCIETY FOR,4969
3889,268268,INTERNATIONAL SOCIETY OF,23178
3890,265988,INTERNATIONAL SPECIALIZED,20368
3891,268432,INTERNATIONAL SPECIALIZED,35812
3892,265307,INTERNATIONAL THOMAS MERTON,15857
3893,267580,INTERNATIONAL UNIVERSITIES,22448
3894,267413,INTERNATIONAL WEALTH SUCCESS,22269
3895,282278,INTERVIEW,v1369
3896,265059,INTERWEAVE PRESS,12898
3897,271060,INTERWEAVE PRESS,v252
3898,267935,INTL ASSN OF MUSIC LIBRARIES,22816
3899,267442,INVESTECH RESEARCH,22299
3900,266383,INVESTIGATION USA INC.,21195
3901,267159,ION IMAGINATION ENTERTAINMENT,22011
3902,266063,IOWA DEPARTMENT OF NATURAL,20660
3903,268899,IOWA GENEALOGICAL SOCIETY,79345
3904,267241,IOWA LAKES GENEALOGICAL,22097
3905,265058,IOWA STATE UNIVERSITY PRESS,12896
3906,271428,IPC MEDIA LIMITED,v298
3907,273261,IPD SOURCE INTERLINK FULLFILLM,v492
3908,265783,IRELAND OF THE WELCOMES,19445
3909,279317,IRELAND OF THE WELCOMES,v862
3910,266555,IRENE SMALLS,21372
3911,265921,IRISH ACADEMIC PRESS,20119
3912,279189,IRISH ARTS REVIEW,v837
3913,268660,IRISH BOOKS & MEDIA,5771
3914,264946,IRISH FAMILIES,11405
3915,268435,IRISH FAMILIES,36042
3916,266186,IRISH GENEALOGICAL FOUNDATION,20944
3917,267354,IRISH GENEALOGICAL SOCIETY,22210
3918,272056,IRISH GENEOLOGICAL RESEARCH SOCIETY,v84
3919,266487,IRISH HERITAGE ASSOCIATION,21303
3920,267140,IRISH ROOTS,21992
3921,268039,IRISH STUDIES,22928
3922,265153,IRVINGTON PUBLISHERS,13966
3923,267210,ISAAC M. WISE TEMPLE,22064
3924,266083,ISHI PRESS INTERNATIONAL,20705
3925,266039,ISI,20550
3926,266222,ISI BOOKS,20999
3927,268470,ISIS LARGE PRINT BOOKS,401
3928,265603,ISIS PUBLISHING,18354
3929,264891,ISLAMIC BOOK SERVICE,10738
3930,265754,ISLAMIC BOOKSTORE,19283
3931,267224,ISLAMIC CENTER,22079
3932,267521,ISLAMIC EDUCATIONAL CENTER,22385
3933,267882,ISLAMIC PUBLICATIONS INTER-,22761
3934,280343,ISLAMIC SOCIETY OF NORTH AMERI,v997
3935,274109,ISMAK PETROLEUM CO,v557
3936,272427,ISRAEL GENEALOGICAL SOCIETY,v431
3937,265053,ISRAELOWITZ PUBLISHING,12841
3938,273555,ITAWAMBA HISTORICAL SOCIETY,v530
3939,280311,ITCHY CAT PRESS,v989
3940,270821,IU SCHOOL OF JOURNALISM AT IUP,v240
3941,266052,IUNIVERSE.COM INCORPORATED,20619
3942,268086,IVAN A LUKA,22978
3943,265044,IVAN R. DEE,12592
3944,267290,IVY HOUSE PUBLISHING GROUP,22146
3945,267586,J. A. MAJORS COMPANY,22454
3946,265572,J. K. LUTHERIE,18107
3947,265389,J. PAUL GETTY TRUST,16699
3948,265698,J. PHILLIP INC.,18907
3949,266619,J. R. SIMPSON AND ASSOCIATES,21437
3950,267841,J. TUTTLE MARITIME BOOKS,22717
3951,266212,J. WARNER,20985
3952,268210,J.C. ROCKWELL MUSIC,23116
3953,266989,J.E.S.L. EDUCATIONAL PRODUCTS,21837
3954,268596,J.R. O'DWYER CO. INC.,52280
3955,267036,J@PAN INC,21884
3956,266726,JACKER'S CREEK PIONEER,21549
3957,266869,JACKIE CORBIN,21701
3958,271602,JACKIE HURLEY,v349
3959,280802,JACKSON COUNTY HISTORICAL SOCI,v1080
3960,267914,JAKE SPEED,22794
3961,268066,JAMES A DIEUGENIO,22958
3962,265929,JAMES CUMMINS,20163
3963,266901,JAMES E. WHITE & ASSOC.,21735
3964,267649,JAMES LORIMER & COMPANY,22518
3965,268011,JAMES R LAWSON,22899
3966,266883,JAMES S JAFFE RARE BOOKS,21715
3967,267175,JAMES VANN COMER,22027
3968,266196,JAMEY AEBERSOLD JAZZ,20960
3969,280272,JANA SLOAN BROGLIN,v983
3970,265306,JANE AUSTEN SOCIETY,15836
3971,267169,JANE MERKS,22021
3972,266138,JANET OEHLER,20850
3973,266265,JANET OEHLER,21067
3974,267718,JANICE BUCKNER,22590
3975,282967,JANICE KAGERMEIER,JKAGE
3976,281041,JANIE SHERMAN CG,v1093
3977,268189,JANSON MEDIA,23093
3978,266571,JAPAN ARCHITECT CO LTD,21388
3979,266376,JAPAN PUBLICATIONS TRADING CO.,21188
3980,265400,JAPAN PUBLICATIONS USA,16812
3981,264870,JAPAN TIMES,10449
3982,266459,JAPANESE AMERICAN NATIONAL,21273
3983,266506,JARRETT PUBLISHING COMPANY,21322
3984,282934,JARROD WELLING-CAN,JWELL
3985,267989,JASON HECKER,22874
3986,266464,JASPER COUNTY SURVEYOR,21279
3987,265611,JAV RECORDINGS,18417
3988,274966,JAY G. WILLIAMS III,v604
3989,265374,JAZZIZ MAGAZINE,16558
3990,266929,JB LIPPINCOTT CO FOR THE,21772
3991,266428,JB PRESS,21241
3992,267181,JD HOLMES BOOKSELLER,22033
3993,265736,JEAN BUESCHER,19138
3994,282211,JEAN MORRIS,v1346
3995,269412,JEANIE HURLEY SMITH,v34
3996,281649,JEANNE C. CLARK,v1245
3997,267932,JEFF HOESL,22813
3998,266813,JEFF STOUT,21642
3999,276991,JEFF WEBER RARE BOOKS ABAA ILA,v700
4000,265460,JEFFERSON COUNTY CHAPTER OGS,17329
4001,281323,JEFFERSON COUNTY CHAPTER OGS,v1145
4002,281868,JEFFREY ALAN MARKS,v1273
4003,267581,JERRY BAKER,22449
4004,267308,JERRY GOLD,22164
4005,281253,JERRY LONG,v1144
4006,265939,JERUSALEM REPORT BACK ISSUES,20199
4007,276314,JESSE HOWELL,v649
4008,264901,JESSE STUART FOUNDATION,10856
4009,267764,JESSICA BRYAN,22639
4010,267411,JETSET RECORDS,22267
4011,265880,JEWELERS CIRCULAR KEYSTONE,19902
4012,266945,JEWELERS CIRCULAR KEYSTONE,21790
4013,266032,JEWISH CONTEMPORARY CLASSICS,20514
4014,267156,JEWISH GENEALOGICA SOCIETY OF,22008
4015,265871,JEWISH GENEALOGICAL SOCIETY,19869
4016,266038,JEWISH GENEALOGICAL SOCIETY OF,20537
4017,272530,JEWISH GENEALOGICAL SOCIETY OF,v438
4018,273340,JEWISH GENEALOGICAL SOCIETY OF,v502
4019,282257,JEWISH GENEALOGICAL SOCIETY OF,v1364
4020,265861,JEWISH LIGHTS PUBLISHING,19815
4021,268438,JEWISH PUBLICATION SOCIETY,36600
4022,266977,JEWISHGEN INC.,21824
4023,265560,JIM GILL MUSIC,18030
4024,268237,JIMAPCO,23145
4025,268439,JIMCIN RECORDINGS,36636
4026,265105,JIST PUBLISHING,13487
4027,267371,JMWF PUBLISHING,22228
4028,271362,JOAN JOHNSTON,v274
4029,281803,JOE KUTH,v1266
4030,268177,JOE SKEENS,23080
4031,267110,JOEL CAITHAMER,21960
4032,281614,JOELLYN K. DIAMANTES,v1239
4033,268488,JOHANNES SCHWALM HISTORICAL,418
4034,268208,JOHN & HEIDI CERRIGIONE,23113
4035,267343,JOHN CATT EDUCATIONAL LIMITED,22199
4036,266807,JOHN DAWKINS,21636
4037,271430,JOHN DENTON SERVICES,v301
4038,266275,JOHN F. WARREN,21078
4039,281086,JOHN FITZGERALD,v1101
4040,280784,JOHN K. KING,v1076
4041,268215,JOHN MCGUIRE,23121
4042,280026,JOHN NELSON,v955
4043,267450,JOHN R GREEN,22307
4044,267831,JOHN SIMON GUGGENHEIM,22707
4045,278017,JOHN T. HUMPHREY,v740
4046,266041,JOHN T. REED PUBLICATIONS,20567
4047,268890,JOHN T. ZUBAL INC.,78660
4048,267193,JOHN TEN-TEN,22046
4049,264943,JOHN WILEY & SONS INC.,1137
4050,268873,JOHN WILEY & SONS INC.,76560
4051,280135,JOHNNY APPLESEED SOCIETY,v967
4052,266706,JOHNS HOPKINS UNIVERSITY PRESS,21529
4053,268390,JOHNS HOPKINS UNIVERSITY PRESS,32463
4054,268440,JOHNSON REPRINT CORPORATION,36820
4055,281650,JON CARLOFTIS INC.,v1246
4056,273858,JON SCARBOROUGH,v542
4057,274968,JON SCARBOROUGH,v606
4058,266446,JONA BOOKS,21259
4059,265762,JONATHAN DAVID PUBLISHERS INC,19326
4060,267837,JONES & BARTLETT,22713
4061,274037,JONES PUBLISHING INC.,v548
4062,279759,JORDAN MUSIC PRODUCTIONS,v908
4063,272762,JOSE A. BUIL,v463
4064,275936,JOSEF KONRAD,v637
4065,277567,JOSEPH AND ADELAIDE WESSLING,v721
4066,267038,JOSEPH GORMAN,21887
4067,268030,JOSEPH M SILINONTE,22919
4068,268082,JOSEPH P. SHUMAN,22974
4069,268238,JOSEPH SILINONTE,23146
4070,266097,JOSEPH-BETH BOOKSELLERS,20753
4071,282346,JOSH EAGLE,v1379
4072,265612,JOSHUA HELLER RARE BOOKS INC.,18429
4073,264973,JOSSEY-BASS INC. PUBLISHERS,11889
4074,265746,JOURNAL OF COUNTRY MUSIC,19220
4075,268372,JOURNAL OF KENTUCKY STUDIES,3101
4076,265002,JOURNAL OF PALESTINE STUDIES,12155
4077,265385,JOURNAL OF PHILOSOPHY,16676
4078,268932,JOURNAL-NEWS,8306
4079,279456,JOURNALS FULFILLMENT DEPT.,v881
4080,267851,JOY MILLS AND ASSOCIATES,22729
4081,267425,JOYCE HARDY CATES,22281
4082,265174,JOYCE M. WILSON PUBLISHER,14169
4083,275691,JPM,v626
4084,266906,JPM PUBLICATIONS,21742
4085,281543,JSR MERCHANDISING,v1209
4086,267889,JUDITH MANN,22768
4087,266469,JULIE BILLEY,21284
4088,279780,JULIE LARSON,v911
4089,265538,JULIUS VOGEL,17938
4090,267900,JUMUAH,22780
4091,267426,JUNE BALDWIN BORK,22282
4092,281950,JUNGLE JIM'S INTERNATIONAL MAR,v1291
4093,281213,JUNIOR LEAGUE OF CINCINNATI,v1134
4094,266397,JUNIOR LEAGUE OF TAMPA INC.,21209
4095,265256,JUNIOR LIBRARY GUILD,15334
4096,265985,JUNIOR LIBRARY GUILD,20355
4097,267540,JUPITER PRESS,22406
4098,265355,JUST US BOOKS,16313
4099,265141,JW PEPPER AND SON INC.,13829
4100,267593,K. S. SIVAKUMARAN,22461
4101,267531,K.S. SIVAKUMARAN,22397
4102,267336,KAGAN COOPERATIVE LEARNING,22192
4103,268446,KALMBACH PUBLISHING CO.,37589
4104,265144,KALMUS,13883
4105,265726,KAMISHIBAI FOR KIDS,19058
4106,267243,KAMLOOPS FAMILY HISTORY,22099
4107,267429,KANE COUNTY GENEALOGICAL SOC,22285
4108,268665,PUSHCART PRESS,58470
4109,265639,PUTNAM & GROSSET GROUP,18583
4110,267713,PUTNAM BERKLEY AUDIO,22585
4111,266012,PUTNAM COUNTY GENEALOGICAL,20449
4112,266339,PWS PUBLISHERS,21146
4113,268667,PYRAMID FILMS & VIDEO,58560
4114,268266,PYRAMID HILL SCULPTURE PARK,23176
4115,275247,QUAKER FAMILY HISTORY SOCIETY,v611
4116,281671,QUAKER LIFE MAGAZINE,v1247
4117,281784,QUAKERBOOKS OF FGC,v1265
4118,268668,QUALITY BOOKS INC.,58610
4119,266453,QUALITY TIME EDUCATION,21266
4120,267493,QUANTUCK LN PRESS,22353
4121,266554,QUARTERLY REVIEW OF LITERATURE,21371
4122,266199,QUEEN OF HEARTS PUBLICATIONS,20964
4123,273427,QUEEN'S QUARTERLY,v518
4124,279781,QUEENS COLLEGE PRESS,v912
4125,264988,QUESTAR VIDEO INC,12072
4126,271745,QUESTEX BOOKS,v366
4127,268671,QUIGLEY PUBLISHING COMPANY,58840
4128,269408,QUILL & BRUSH,v29
4129,268957,QUINLAN PUBLISHING CO. INC.,8927
4130,268035,QUINTIN PUBLICATIONS,22924
4131,266145,QVC,20864
4132,266792,R & D EMERSON,21620
4133,267100,R & R WRITERS/AGENTS INC,21950
4134,268110,R L SHEP PUBLISHER,23005
4135,267295,R. E. FELLOWS PUBLISHERS,22151
4136,267469,R. E. GREENE PUBLISHER,22329
4137,266621,R. H. SMITH,21440
4138,273079,R. S. HILL,v485
4139,264922,R.R. BOWKER,11120
4140,268499,R.S. MEANS CO. INC.,43085
4141,276385,RACHEL COX,v656
4142,269881,RADIO CARBON ART,v127
4143,265167,RADIO SPIRITS INC.,14122
4144,279779,RAF PRESS,v910
4145,266371,RAILROAD BOOKS,21183
4146,268675,RAILWAY & LOCOMOTIVE,59150
4147,266605,RAINBOW RIDGE PUBLICATIONS,21423
4148,266620,RAISE THE GUNBOATS INC.,21438
4149,267530,RAMAKRISHNA VIVEKANADA CENTER,22396
4150,268676,RAND CORPORATION,59240
4151,266121,RAND MCNALLY,20814
4152,268495,RAND MCNALLY & COMPANY,4266
4153,268846,RAND MCNALLY-FULFILLMENT CNTR,7449
4154,266707,RANDALL HOUSE,21530
4155,271603,RANDOLPH COUNTY GENEALOGICAL S,v350
4156,267416,RANDOM HOUSE AUDIO PUBLISHING,22272
4157,268677,RANDOM HOUSE INC.,59280
4158,265214,RANDOM HOUSE OR BOOKS ON TAPE,1471
4159,268472,RANDOM HOUSE OR LISTENING LIBR,40260
4160,266514,RANK AND FILE PUBLICATIONS,21330
4161,269131,RAPRA TECHNOLOGY LTD,22942
4162,267964,RARE ORIENTAL BOOK CO,22848
4163,267165,RAS RECORDS MAIL ORDER,22017
4164,279835,RAY COUNTY GENEALOGICAL ASSN.,v937
4165,268154,RAY IMLAY,23055
4166,265887,RAY'S MUSIC EXCHANGE,19944
4167,268201,RAYMOND E GNAT,23106
4168,266495,RBC MAGAZINE,21311
4169,267770,RDA PUBLISHING GROUP,22645
4170,268264,RDINGE LC,23174
4171,266300,REACH PUBLISHING SYSTEMS,21104
4172,266026,READER'S CHAIR,20503
4173,268847,READER'S DIGEST ASSOCIATION,7450
4174,278006,READING BRANCH PERIODICAL CLAI,REAPERCLAIM
4175,268182,READING FOR LIFE INC.,23086
4176,271424,REBECCA S. RANDOLPH,v294
4177,272686,REBECCA S. RANDOLPH,v452
4178,267990,RECORDED BOOKS,22875
4179,268681,RECORDED BOOKS,59548
4180,268038,RECYCLED BOOKS & MUSIC,22927
4181,282501,RED BOOKS LLC,v1402
4182,265731,RED HERRING MAGAZINE,19094
4183,270396,RED RIVER COUNTY GENEALOGICAL,v194
4184,267182,RED WHEEL WEISER,22035
4185,274243,RED 7 MEDIA,v565
4186,265996,REDAZIONE AMMINISTRAZIONE,20383
4187,268146,REDLEGS MONTHLY,23046
4188,268632,REDS REPORT,5579
4189,271549,REED BUSINESS INFORMATION,v344
4190,272195,REED BUSINESS INFORMATION LTD.,v423
4191,271617,REED BUSINESS PUBLICATION,v336
4192,266840,REED ELSEVIER,21670
4193,266412,REFEREE ENTERPRISES INC.,21224
4194,273648,REGENT BOOK AV DEPARTMENT,v536
4195,268683,REGENT BOOK COMPANY,59700
4196,267171,REGINA PRESS MALHAME & CO.,22023
4197,265266,REGISTER PUBLICATIONS,15443
4198,265349,REGNERY,16238
4199,266950,REIMAN PUBLICATIONS,21795
4200,266437,RELATIONSHIP REBUILDERS LLC,21250
4201,265493,RELOCATION INFORMATION SERVICE,17581
4202,267278,REMEDIAL PLANET COMMUNICATIONS,22134
4203,266330,REMEDIOS PUBLISHING,21135
4204,266311,REMIX,21115
4205,268281,REMNANT BOOKSTORE,23193
4206,267809,RENAN GORRITI DELGADILLO,22685
4207,279306,RENEE WILLIS,v849
4208,282880,RENO COUNTY GENEALOGICAL,RENOC
4209,268686,REPRINT COMPANY,59987
4210,268974,REPRINT SERVICES CORPORATION,9425
4211,267245,REPUBLIC OF LETTERS,22101
4212,269128,RER MEGACORP JR6,22521
4213,266333,RESEARCH ASSOCIATES SCHOOL,21138
4214,266886,RESEARCH CENTER FOR PEACE &,21718
4215,268769,RESEARCH GRANT GUIDES,6724
4216,266574,RESEARCH GRANTS GUIDES INC.,21392
4217,268691,RESEARCH INSTITUTE OF AMERICA,60064
4218,268692,RESEARCH PUBLICATIONS INC.,60070
4219,265883,RESOURCES FOR GLOBAL,19922
4220,265898,RESOURCES FOR REHABILITATION,19976
4221,267553,RESPONSIVE COMMUNITY,22421
4222,266710,RESTAURANTS & INSTITUTIONS,21533
4223,272538,RET CENTER PRESS,v446
4224,268694,REVIEW AND EXPOSITOR,60209
4225,268418,REVIEWS-ON-CARDS,3481
4226,265411,REVIVALST PRESS,16880
4227,271070,REVUE DES DEUX MONDES 97,v264
4228,267274,RH COMMUNICATIONS,22130
4229,267723,RHARL PUBLISHING GROUP,22595
4230,265926,RHIANNON PUBLICATIONS,20140
4231,269985,RHODE ISLAND GENEALOGICAL SOCI,v157
4232,267637,RHONDA BOOKS,22505
4233,267833,RHONDA BOOKS,22709
4234,267923,RHONDA GUSHEE,22804
4235,265065,RIA GROUP,12954
4236,277717,RIBA JOURNAL,v732
4237,267821,RICE UNIVERSITY,22697
4238,270445,RICHARD FAHEY,v204
4239,271403,RICHARD G. WENDEL MD MBA,v290
4240,266171,RICHARD JOSEPH PUBLISHERS LTD,20922
4241,268103,RICHARD MALLONI,22998
4242,267807,RICHARD STEINBRENNER,22683
4243,266708,RICHARD T. NELSON JR.,21531
4244,264989,RICHLAND COUNTY CHAPTER,12086
4245,272039,RICK FAHEY,v396
4246,267350,RICK SCOTT,22206
4247,272767,RICK SCOTT,v468
4248,265974,RICK SOWASH,20318
4249,265785,RIEMENSCHNEIDER BACH INSTITUTE,19450
4250,266836,RIGHTSTUF INC.,21666
4251,282970,RILEY COUNTY GENEALOGICAL SOCIETY,RILEY
4252,266308,RINCON HILL BOOKS,21112
4253,268047,RIPLEY COUNTY HISTORICAL,22937
4254,265969,RISING MOON,20305
4255,265901,RISK MANAGEMENT ASSOCIATION,1998
4256,269140,RISK MANAGEMENT SOCIETY PUB.,60582
4257,278798,RITA HEIKENFELD,v802
4258,269810,RIVAL BOOKS,v123
4259,275418,RIVANNA MUSIC,v613
4260,267920,RIVER CITY LIQUIDATORS,22800
4261,266617,RIVER CITY PUBLISHING,21435
4262,267504,RIVER HERITAGE PRESS,22365
4263,266747,RIVEROAK PUBLISHING,21573
4264,267730,RIVERRUN PRESS,22603
4265,267651,RIVERSIDE BOOK COMPANY,22522
4266,267062,RIVERSIDE DISTRIBUTORS,21912
4267,266984,RIVERSIDE PUBLISHING,21832
4268,265076,RIVERTOWN TRADING COMPANY,13102
4269,268696,RIZZOLI INTERNATIONAL PUB.,60610
4270,270699,RJR COMMUNICATIONS & AMERICAN,v225
4271,266237,RMI MEDIA PRODUCTIONS,21018
4272,265029,RN,12403
4273,265270,ROAD WEST PUBLISHERS,15470
4274,266808,ROB HAMRICK,21637
4275,265580,ROBERT & WILMA LONG,18212
4276,268076,ROBERT A FLISCHEL PHOTOGRAPHY,22968
4277,281252,ROBERT D. BOYD JR.,v1142
4278,266284,ROBERT KASNER ENGINEER,21087
4279,270211,ROBERT SKUTCH,v166
4280,266285,ROBERT V. VAN TREES,21088
4281,265614,ROBERT WOOD JOHNSON FOUNDATION,18433
4282,268100,ROBERTWOOD JOHNSON FOUNDATION,22993
4283,281610,ROBIN WASHINGTON,v1232
4284,265042,ROBLEN PUBLISHING COMPANY,12562
4285,266910,ROBLIN PRESS,21748
4286,266827,ROBTOY INC.,21657
4287,278870,ROCK ISLAND COUNTY ILLINOIS GE,v804
4288,267765,ROCKET SCIENCE PRESS,22640
4289,266811,ROCKETS TO MARS,21640
4290,266789,ROCKPRESS PUBLISHING CO.,21617
4291,267458,ROCKY MOUNTAIN BOOKS,22315
4292,267490,ROCKY MOUNTAIN RAILROAD CLUB,22350
4293,267002,RODNICK PUBLISHING COMPANY,21850
4294,268943,ROEPER REVIEW,8563
4295,266944,ROGERS MEDIA,21789
4296,269970,ROGERS PUBLISHING,v139
4297,278672,ROGUE VALLEY GENEALOGICAL SOCI,v796
4298,281529,RON ARONS,v1206
4299,265719,RONALD D PHILLIPS,19026
4300,266684,RONNHU PUBLISHERS,21508
4301,282160,ROONEY FUND,v1339
4302,281871,ROOT CELLAR,v1276
4303,266740,ROSALITA ASSOCIATES,21565
4304,267074,ROSE'S BOOKS/ZSHOP,21925
4305,268203,ROSEDOG BOOKS,23108
4306,278004,ROSELAWN BRANCH PERIODICAL CLA,ROSPERCLAIM
4307,282245,ROSEMARY RAHN,v1362
4308,265497,ROSEN PUBLISHING GROUP,17654
4309,266670,ROSIE WELLS ENTERPRISES,21494
4310,276943,ROSS COUNTY GENEALOGICAL SOCIE,v689
4311,281119,ROTO ROOTER SERVICES COMPANY I,v1109
4312,264963,ROUGH NOTES COMPANY INC.,11811
4313,265296,ROUND TOWER BOOKS,15723
4314,265604,ROUNDABOUT,18366
4315,268704,ROUNDER RECORDS,60990
4316,266732,ROUNDHOUSE,21555
4317,265099,ROURKE PUBLISHING GROUP,13386
4318,265032,ROUTLEDGE,12452
4319,271454,ROUTLEDGE JOURNALS TAYLOR & FR,v299
4320,267119,ROVEY RESEARCH IN PERFORMING,21970
4321,268417,ROWMAN & LITTLEFIELD,3480
4322,266153,ROWMAN & LITTLEFIELD PUBL GRP,20880
4323,268705,ROXBURY DATA INTERFACE,61025
4324,265770,ROYAL FIREWORKS PRINTING CO.,19369
4325,271061,ROYAL GEOGRAPHICAL SOCIETY,v253
4326,273213,ROYAL HERALDRY SOCIETY OF CANA,v491
4327,265457,ROYAL SOCIETY OF CHEMISTRY,17316
4328,269147,ROYAL SOCIETY OF LONDON,8951
4329,267903,ROYCE CAMPBELL,22783
4330,265909,RPC PUBLICATIONS INC.,20025
4331,267320,RRP,22176
4332,267717,RUBY WINDOW PRODUCTIONS,22589
4333,266066,RUE MORGUE,20668
4334,266823,RUGG'S RECOMMENDATIONS,21652
4335,268706,RULON-MILLER BOOKS INC.,61090
4336,266401,RUN FOR THE KITCHEN LLC,21213
4337,268464,RUNNING PRESS PUBLISHERS,3981
4338,265588,RUSS DICKINSON,18258
4339,266687,RUSS WELTER PUBLISHERS,21510
4340,273338,RUSSELL DICKINSON,v499
4341,267198,RUSSIA ONLINE INC,22052
4342,267444,RUSSIAN PUBLISHING HOUSE,22301
4343,268707,RUTGERS UNIVERSITY,61180
4344,265568,RUTGERS UNIVERSITY PRESS,18089
4345,267170,RYAN CORBIN,22022
4346,265822,RYAN D. ADCOCK,19623
4347,267322,RYBOOKS,22178
4348,267000,RYLAND PETERS & SMALL,21848
4349,264985,S. WORREL,12015
4350,269411,SAAD GHOSN,VENDOR 1-33
4351,269481,SAAD GHOSN,v33
4352,280545,SAAD GHOSN,v202
4353,266539,SABOT PUBLISHING INC,21356
4354,271363,SACRED ART OF LIVING EDUCATION,v275
4355,265980,SACRED BOOKS INC.,20345
4356,278459,SADDLE POINT,v762
4357,268709,SAE INTERNATIONAL,61230
4358,265817,SAGE PUBLICATIONS,19596
4359,268711,SAGE PUBLICATIONS INC.,61300
4360,265732,SAGE PUBLICATIONS LTD,19113
4361,268222,SAGEBRUSH,23129
4362,268911,SAGINAW GENEALOGICAL SOCIETY,79682
4363,266678,SAINT GEORGE PRESS,21502
4364,268433,SALEM PRESS INC.,3596
4365,265802,SALESMAN'S GUIDE,19531
4366,274831,SALINE COUNTY HISTORY & HERITA,v595
4367,269776,SALLY SEAMAN-WILLIAMS,v79
